DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,AT,2021-Q4,8620,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2019-Q3,7580,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2019-Q4,8230,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2020-Q1,7280,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2020-Q2,6890,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2020-Q3,7520,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2020-Q4,7740,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2021-Q1,7240,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2021-Q2,7740,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2021-Q3,8010,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BE,2021-Q4,8680,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2019-Q3,3180,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2019-Q4,3750,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2020-Q1,3030,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2020-Q2,3080,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2020-Q3,3590,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2020-Q4,3830,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2021-Q1,3280,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2021-Q2,3560,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2021-Q3,3940,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,BG,2021-Q4,4490,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2019-Q3,13280,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2019-Q4,13450,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2020-Q1,13000,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2020-Q2,12190,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2020-Q3,13060,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2020-Q4,13110,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2021-Q1,12620,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2021-Q2,13030,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2021-Q3,13340,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CH,2021-Q4,13610,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2019-Q3,5120,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2019-Q4,5610,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2020-Q1,5090,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2020-Q2,4380,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2020-Q3,5420,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2020-Q4,5300,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2021-Q1,4890,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2021-Q2,5070,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2021-Q3,5740,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CY,2021-Q4,5680,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2019-Q3,90790,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2019-Q4,96870,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2020-Q1,86480,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2020-Q2,85560,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2020-Q3,90030,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2020-Q4,95790,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2021-Q1,84130,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2021-Q2,94760,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2021-Q3,99330,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,CZ,2021-Q4,105850,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2019-Q3,7610,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2019-Q4,7850,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2020-Q1,7400,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2020-Q2,6950,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2020-Q3,7550,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2020-Q4,7710,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2021-Q1,7150,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2021-Q2,7490,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2021-Q3,7960,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DE,2021-Q4,8220,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2019-Q3,68470,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2019-Q4,73730,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2020-Q1,69210,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2020-Q2,68240,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2020-Q3,69080,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2020-Q4,75680,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2021-Q1,69240,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2021-Q2,75410,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2021-Q3,73560,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,DK,2021-Q4,80210,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2019-Q3,6420,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2019-Q4,6710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2020-Q1,6200,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2020-Q2,5760,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2020-Q3,6300,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2020-Q4,6470,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2021-Q1,6090,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2021-Q2,6430,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2021-Q3,6640,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA,2021-Q4,6970,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2019-Q3,6550,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2019-Q4,6840,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2020-Q1,6330,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2020-Q2,5870,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2020-Q3,6420,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2020-Q4,6590,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2021-Q1,6210,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2021-Q2,6550,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2021-Q3,6770,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA12,2021-Q4,7100,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2019-Q3,6420,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2019-Q4,6710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2020-Q1,6200,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2020-Q2,5760,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2020-Q3,6300,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2020-Q4,6470,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2021-Q1,6090,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2021-Q2,6430,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2021-Q3,6640,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EA19,2021-Q4,6970,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2019-Q3,3570,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2019-Q4,3920,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2020-Q1,3490,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2020-Q2,3370,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2020-Q3,3590,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2020-Q4,3900,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2021-Q1,3530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2021-Q2,3820,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2021-Q3,4030,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EE,2021-Q4,4460,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2019-Q3,3780,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2019-Q4,4010,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2020-Q1,3520,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2020-Q2,3380,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2020-Q3,3730,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2020-Q4,3680,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2021-Q1,3330,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2021-Q2,3850,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2021-Q3,4080,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EL,2021-Q4,4170,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2019-Q3,4880,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2019-Q4,5210,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2020-Q1,4810,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2020-Q2,4150,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2020-Q3,4630,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2020-Q4,4850,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2021-Q1,4620,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2021-Q2,4920,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2021-Q3,4820,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,ES,2021-Q4,5240,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU15,2019-Q3,6820,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU15,2019-Q4,7150,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2019-Q3,5730,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2019-Q4,6020,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2020-Q1,5550,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2020-Q2,5160,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2020-Q3,5640,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2020-Q4,5830,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2021-Q1,5470,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2021-Q2,5790,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2021-Q3,5990,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU27_2020,2021-Q4,6320,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU28,2019-Q3,5990,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,EU28,2019-Q4,6300,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2019-Q3,8190,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2019-Q4,8590,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2020-Q1,7960,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2020-Q2,7790,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2020-Q3,8130,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2020-Q4,8550,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2021-Q1,7930,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2021-Q2,8530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2021-Q3,8540,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FI,2021-Q4,9050,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2019-Q3,6830,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2019-Q4,7120,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2020-Q1,6670,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2020-Q2,6150,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2020-Q3,6800,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2020-Q4,6940,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2021-Q1,6750,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2021-Q2,6860,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2021-Q3,7030,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,FR,2021-Q4,7380,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2019-Q3,19100,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2019-Q4,20990,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2020-Q1,19610,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2020-Q2,18310,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2020-Q3,18690,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2020-Q4,20850,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2021-Q1,20570,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2021-Q2,22340,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CP_NAC_HAB,NSA,P3,HR,2021-Q3,22090,e
