DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2018-12,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-01,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-02,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-03,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-04,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-05,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-06,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-07,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-08,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-09,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-10,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-11,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2019-12,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-01,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-02,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-03,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-04,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-05,4.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-06,4.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-07,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-08,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-09,4.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-10,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-11,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2020-12,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-01,4.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-02,4.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-03,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-04,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-05,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-06,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-07,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-08,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-09,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-10,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-11,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2021-12,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2022-01,3.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,MT:Malta,2022-02,3.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-01,5.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-02,5.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-03,5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-04,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-05,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-06,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-07,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-08,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-09,4.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-10,4.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-11,4.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2018-12,4.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-01,4.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-02,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-03,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-04,4.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-05,4.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-06,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-07,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-08,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-09,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-10,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-11,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2019-12,4.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-01,4.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-02,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-03,4.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-04,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-05,4.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-06,5.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-07,5.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-08,5.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-09,5.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-10,5.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-11,5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2020-12,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-01,4.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-02,4.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-03,4.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-04,4.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-05,4.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-06,4.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-07,4.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-08,4.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-09,4.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-10,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-11,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2021-12,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2022-01,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NL:Netherlands,2022-02,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-01,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-02,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-03,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-04,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-05,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-06,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-07,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-08,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-09,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-10,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-11,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2018-12,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-01,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-02,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-03,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-04,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-05,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-06,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-07,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-08,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-09,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-10,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-11,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2019-12,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-01,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-02,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-03,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-04,4.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-05,4.6,,
